Review,Label
Yes it's good cause i like jazz wt all my heart,0
I might as well just totally discontinue usage of this service. I hope they didn't layoff good staff for high school interns.,0
"As of 7/7, this issue has been resolved. I have changed my review to reflect this change It is normally great, but recently the app has been stopping audio randomly, not letting me pause or fast forward, the pop-up doesn't appear so I can't scroll in the song. I have to close the app to stop the music. While listening to podcasts, the podcast will stop and I will have to start over. Due to bugs in the current update, I'm not able to fast forward to where I was.",0
"Great choice of music, easy to create playlist and music always at my fingertips ?’ƒ",0
I am thoroughly enjoying Spotify and the flexibility that I have with this streaming service to create Playlist of my favorite types of music.,0
Spotify music player good app,0
Spotify plays all of my favorite songs ?Žµ,0
"A must app. But payment issues in Nepal and can we download the lyrics please. Considering these minor things , Spotify is great app to listen to music",0
I gat everything i need right on spotify..,0
You can find just about any song I don't get ads.,0
I would give this app five stars if it dinin't have so many ads,0
Really enjoy the music. No technical problems.,0
"Improve feature as like if u right swipe the playlist, they gets queued as well, just like songs",0
Love this versatile option for exploring and enjoying my music choices,0
So many great songs to choose from!!,0
"Using this every day, all the time. Subscription is worth it.",0
"Been a great experience, highly recommend.",0
Great app for finding your favorite music,0
"Use to have beats that then turned in apple music,(which did not like at all) found out about Spotify and do not regret getting it.",0
Excellent choices in music based on my tastes,0
"generally good (Spotify is a great service). removing a star because their team seems generally unwilling to listen to feedback from the user community. just go look at their help forums for tons of examples where an issue is reported, backed up by hundreds of users, but no indication they will work on it. please fix the shuffle algorithm! I have a 40 hour playlist but end up hearing the same songs every day.",0
I love the Spotify app. Especially the lyrics feature...I can sing along!,0
Love it!!! Great work out tool also.,0
Definitely a good app for music or podcasts. The premium subscription thing is probably a bit overpriced though.,0
I love that I can listen to my downloaded music without using my data.,0
I enjoy spotify.every song I want it right here,0
"Love it especially every favorite song i play, especially since I'm a huge music head.",0
UI needs work (by that I mean just a simple feature to be added as to swipe down on the mini player and that ends the song )so far so good tho,0
I loved when i downloaded it but after like one week it's forcing to buy the premium version. I can't even play i single song without buying it. It's really annoying! I loved this app & keep wanted to use it but...,0
I don't understand why Spotify needs my mic in order to work. Otherwise I have no trouble with the app.,0
"Best streaming music and podcast app. Especially if you like discovering new music, this app is for you.",0
"Didn't think I would enjoy spotify, I couldn't have been more wrong. Dr",0
It's the best music app to listen to your favorites songs,0
Everything works and sounds great.,0
Good stuff on spotify,0
This app is good but pls make an update where i can delete recent played pls PLSS I BEG YOU,0
